45.27
45.85
47.15
46.54
45.58
46.1
46.52
46.25
46.51
46.06
45.25
45.13
43.97
42.96
42.68
42.23
40.41
40.64
39.6
40.57
40.55
40.75
41.67
43.85
43.8
42.65
43.57
44.08
45.19
45.4
45.31
45.07
45.46
45.47
44.9
41.9
39.68
38.89
37.12
36.89
37.62
35.49
34.92
31.78
27.6
18.51
20.94
20.01
15.96
17.51
14.56
16.01
13.39
12.8
13.16
14.13
18.09
17
18.95
16.84
15.5
15.65
14.24
16.35
15.46
16.62
17.38
18.77
19.18
18.65
18.34
16.32
16.07
17.74
17.64
18.5
18.43
19.34
17.77
17.72
18.98
21.22
19.77
16.81
18.05
17
15.96
16.33
17.73
18.18
18.42
17.63
17.35
17.55
19.26
18.85
18.77
18.65
18.21
19.45
19.62
20.6
20.13
20.27
21.8
22.73
24.99
26.84
28.29
26.44
24.73
20.82
22.46
23.1
23.13
21.83
21.62
21.42
21.64
20.91
19.12
19.9
18.61
19.15
19.51
18.53
18.44
19.13
18.3
18.53
17.46
18.68
17.92
18.96
19.37
19.21
18.15
18.07
19.7
19.29
20.34
20.04
20.48
19.43
18.46
18.05
17.83
18.11
18.55
19.26
18.64
18.44
19.42
19.42
19.39
18.5
18.81
18.57
17.98
18.25
17.38
16.88
17.42
16.82
16.57
16.61
16.99
16.48
16.75
16.44
16.09
16.02
15.14
14.93
14.55
14.95
15.56
15.57
16.64
16.56
16.21
15.32
14.94
14.08
13.97
14.16
14.86
14.57
14.65
13.48
14.02
14.56
14.39
14.61
15.46
15.02
15.05
14.89
15.02
14.93
14.35
14.37
14.76
14.52
15.2
15.64
14.98
14.98
14.22
14.3
14.87
15.66
15.75
15.6
15.61
15.15
17.53
17.4
17.28
16.54
17.27
18.54
18.96
19.77
20.75
20.16
23.06
24.22
24.12
23.75
22.77
23.34
23.97
24.1
24.92
24.75
25.28
24.64
25.74
25.31
24.12
24.92
24.74
25.24
24.93
24.17
24.05
24.51
24.2
23.68
23.49
23.58
23.16
23.14
25.03
25.08
25.88
25.36
25.21
26.39
25.05
27.53
25.73
25.98
26
24.58
25.34
25.49
24.56
25.14
24.66
24.28
24.33
24.54
25.86
26.07
26.27
26.92
25.93
28.2
27.01
27.85
27.69
26.96
26.2
26.52
27.88
27.83
29.38
28.95
28.73
29.94
29
28.56
28.82
32.44
33.19
32.35
33.15
32.72
32.41
32.72
31.39
32.11
30.26
30.67
29.66
27.19
27.24
27.59
28.46
27.43
27.45
26.96
28.44
26.85
26.89
27.53
26.9
25.82
25.93
26.07
27.1
26.78
26.64
26.37
25.5
25.77
25.26
25.27
25.52
25.29
27.03
28.12
25.63
26.28
26.89
28.17
28.4
30.22
29.69
28.83
29.25
28.48
29.35
30.71
29.77
28.8
28.72
28.9
28.63
27.57
28.12
28.85
28.25
30.06
32.35
33.03
33.49
32.5
32.89
32.88
32.66
32.98
33.12
34.54
34.79
32.04
31.81
33.18
33.56
33.62
34.23
33.45
32.56
32.49
32.63
33.37
33.18
31.79
31.12
30.92
32.06
31.92
31.19
30.16
29.42
28.76
27.84
28.58
29.65
29.4
28.84
29.89
29.4
30
29.13
28.67
28.02
28.41
26.25
26.47
27.67
27.47
28.43
28.69
28.3
27.57
26.25
25.57
24.98
24.25
24.13
25.32
25.95
25.8
25.29
27.8
26.86
26.92
27
27.43
26.85
27.44
26.76
27.02
26.85
27.57
26.58
27.23
26.69
26.16
25.74
25.59
25.71
26.77
26.9
27.84
27.66
27.71
27.41
28.55
30.17
31.28
30.42
30.52
30.79
30.82
31
31.45
32.1
32.76
34.29
34.69
34.88
34.24
34.1
33.89
33.67
31.77
32.13
31.04
32.35
32.59
33.34
33.58
34.32
34.5
34.82
33.35
33.91
33.21
32.64
32.58
31.32
26.16
24.68
24.82
25.59
25.29
23.4
23.26
22.45
21.28
21.7
21.53
22.31
